NCBI_ID	RefSeq_biosample	Organism	GenomeID	RefSeq_assembly_accession	RefSeq_bioproject	RefSeq_ftp_path	# assembly_accession	bioproject	ftp_path
679935	SAMN02232007	Alistipes finegoldii DSM 17242	11196	GCF_000265365.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/265/365/GCF_000265365.1_ASM26536v1	GCA_000265365.1	PRJNA40775	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/365/GCA_000265365.1_ASM26536v1
680646	SAMD00060968	Rothia mucilaginosa DY-18	1812	GCF_000011025.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/025/GCF_000011025.1_ASM1102v1	GCA_000011025.1	PRJDA38547	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/025/GCA_000011025.1_ASM1102v1
695560	SAMN02603306	Lactobacillus amylovorus GRL 1112	2539	GCF_000182855.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/855/GCF_000182855.2_ASM18285v1	GCA_000182855.2	PRJNA42073	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/855/GCA_000182855.2_ASM18285v1
697329	SAMN00016988	Ruminococcus albus 7 = DSM 20455	1019	GCF_000179635.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/635/GCF_000179635.2_ASM17963v2	GCA_000179635.2	PRJNA42255	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/635/GCA_000179635.2_ASM17963v2
697329	SAMN02743985	Ruminococcus albus 7 = DSM 20455	1019	GCF_000621285.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/621/285/GCF_000621285.1_ASM62128v1	GCA_000621285.1	PRJNA221059	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/621/285/GCA_000621285.1_ASM62128v1
698737	SAMN02603957	Staphylococcus lugdunensis HKU09-01	2548	GCF_000025085.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/085/GCF_000025085.1_ASM2508v1	GCA_000025085.1	PRJNA42395	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/085/GCA_000025085.1_ASM2508v1
702443	SAMN00008359	Bacteroides ovatus SD CMC 3f	992	GCF_000178275.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/275/GCF_000178275.1_ASM17827v1	GCA_000178275.1	PRJNA42769	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/275/GCA_000178275.1_ASM17827v1
702444	SAMEA3138944	Bacteroides ovatus SD CC 2a	2240	GCF_000577955.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/577/955/GCF_000577955.1_SD_CC_2a	GCA_000577955.1	PRJEB4577	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/577/955/GCA_000577955.1_SD_CC_2a
702444	SAMN00007492	Bacteroides ovatus SD CC 2a	2240	GCF_000178295.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/295/GCF_000178295.1_ASM17829v1	GCA_000178295.1	PRJNA42771	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/295/GCA_000178295.1_ASM17829v1
702447	SAMEA3138926	Bacteroides xylanisolvens SD CC 1b	2240	GCF_000577295.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/577/295/GCF_000577295.1_SD_CC_1b	GCA_000577295.1	PRJEB4576	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/577/295/GCA_000577295.1_SD_CC_1b
702447	SAMN00007489	Bacteroides xylanisolvens SD CC 1b	2240	GCF_000178215.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/215/GCF_000178215.1_ASM17821v1	GCA_000178215.1	PRJNA42773	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/215/GCA_000178215.1_ASM17821v1
702459	SAMN02603510	Bifidobacterium bifidum PRL2010	881	GCF_000165905.1	PRJNA59883	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/905/GCF_000165905.1_ASM16590v1	GCA_000165905.1	PRJNA42863	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/165/905/GCA_000165905.1_ASM16590v1
706433	SAMN00189155	Solobacterium moorei F0204	2602	GCF_000186945.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/945/GCF_000186945.2_ASM18694v2	GCA_000186945.2	PRJNA43121	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/945/GCA_000186945.2_ASM18694v2
717959	SAMEA3138370	Alistipes shahii WAL 8301	2748	GCF_000210575.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/575/GCF_000210575.1_ASM21057v1	GCA_000210575.1	PRJNA45913	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/575/GCA_000210575.1_ASM21057v1
717960	SAMEA3138372	Eubacterium cylindroides T2-87	2234	GCF_000210615.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/615/GCF_000210615.1_ASM21061v1	GCA_000210615.1	PRJNA45917	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/615/GCA_000210615.1_ASM21061v1
717962	NA	Coprococcus catus GD/7	2747	NA	NA	NA	NA	NA	NA
718251	SAMN02603331	Edwardsiella tarda FL6-60	1718	GCF_000146305.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/305/GCF_000146305.1_ASM14630v1	GCA_000146305.1	PRJNA45969	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/305/GCA_000146305.1_ASM14630v1
718252	NA	Faecalibacterium prausnitzii L2-6	682	NA	NA	NA	NA	NA	NA
720554	SAMN02261428	Clostridium clariflavum DSM 19732	11733	GCF_000237085.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/085/GCF_000237085.1_ASM23708v1	GCA_000237085.1	PRJNA72805	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/237/085/GCA_000237085.1_ASM23708v1
742725	SAMN02463850	Alistipes indistinctus YIT 12060	2853	GCF_000231275.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/231/275/GCF_000231275.1_Alis_indi_YIT_V1	GCA_000231275.1	PRJNA46373	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/231/275/GCA_000231275.1_Alis_indi_YIT_V1
742726	SAMN02595395	Barnesiella intestinihominis YIT 11860	2852	GCF_000296465.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/296/465/GCF_000296465.1_Barn_inte_YIT_11860_V1	GCA_000296465.1	PRJNA46375	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/296/465/GCA_000296465.1_Barn_inte_YIT_11860_V1
742727	SAMN02463851	Bacteroides oleiciplenus YIT 12058	2851	GCF_000315485.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/485/GCF_000315485.1_Bact_olei_YIT_12058_V1	GCA_000315485.1	PRJNA46377	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/485/GCA_000315485.1_Bact_olei_YIT_12058_V1
742729	SAMN02603215	Bifidobacterium animalis lactis Bi-07	844	GCF_000277345.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/345/GCF_000277345.1_ASM27734v1	GCA_000277345.1	PRJNA156975	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/345/GCA_000277345.1_ASM27734v1
742733	SAMN02463853	Clostridium citroniae WAL-17108	2848	GCF_000233455.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/455/GCF_000233455.1_Clos_citr_WAL_17108_V1	GCA_000233455.1	PRJNA46385	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/233/455/GCA_000233455.1_Clos_citr_WAL_17108_V1
742740	SAMN02463857	Clostridium symbiosum WAL-14163	981	GCF_000189595.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/189/595/GCF_000189595.1_Clos_symb_WAL_14163_V1	GCA_000189595.1	PRJNA46399	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/189/595/GCA_000189595.1_Clos_symb_WAL_14163_V1
742741	SAMN02463858	Clostridium symbiosum WAL-14673	981	GCF_000189615.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/189/615/GCF_000189615.1_Clos_symb_WAL_14673_V2	GCA_000189615.1	PRJNA46401	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/189/615/GCA_000189615.1_Clos_symb_WAL_14673_V2
742742	SAMN02463859	Collinsella tanakaei YIT 12063	2870	GCF_000225705.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/705/GCF_000225705.1_Coll_tana_YIT_12063_V1	GCA_000225705.1	PRJNA46403	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/225/705/GCA_000225705.1_Coll_tana_YIT_12063_V1
742743	SAMN02463860	Dialister succinatiphilus YIT 11850	2869	GCF_000242435.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/435/GCF_000242435.1_Dial_succ_YIT_11850_V1	GCA_000242435.1	PRJNA46405	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/242/435/GCA_000242435.1_Dial_succ_YIT_11850_V1
742766	SAMN02463862	Dysgonomonas gadei ATCC BAA-286	2868	GCF_000213555.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/213/555/GCF_000213555.1_Dysg_gade_ATCC_V1	GCA_000213555.1	PRJNA46409	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/555/GCA_000213555.1_Dysg_gade_ATCC_V1
742816	SAMN02463866	Megamonas funiformis YIT 11815	2863	GCF_000245775.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/775/GCF_000245775.1_Mega_funi_YIT_11815_V1	GCA_000245775.1	PRJNA46421	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/245/775/GCA_000245775.1_Mega_funi_YIT_11815_V1
742817	SAMN02463867	Odoribacter laneus YIT 12061	2862	GCF_000243215.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/215/GCF_000243215.1_Odor_lane_YIT_12061_V1	GCA_000243215.1	PRJNA46423	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/215/GCA_000243215.1_Odor_lane_YIT_12061_V1
742818	SAMN02595396	Slackia piriformis YIT 12062	2861	GCF_000296445.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/296/445/GCF_000296445.1_Slac_piri_YIT_12062_V1	GCA_000296445.1	PRJNA46425	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/296/445/GCA_000296445.1_Slac_piri_YIT_12062_V1
742820	SAMN02463868	Streptococcus anginosus 1_2_62CV	2604	GCF_000186545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/545/GCF_000186545.1_Strep_angi_1_2_62CV_V1	GCA_000186545.1	PRJNA46427	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/545/GCA_000186545.1_Strep_angi_1_2_62CV_V1
742821	SAMN02463869	Sutterella wadsworthensis 3_1_45B	2860	GCF_000186505.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/505/GCF_000186505.1_Sutt_wads_3_1_45B_V1	GCA_000186505.1	PRJNA46429	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/505/GCA_000186505.1_Sutt_wads_3_1_45B_V1
743710	SAMN01816420	Bacillus atrophaeus ATCC 49822-1	2117	GCF_000204845.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/845/GCF_000204845.1_ASM20484v2	GCA_000204845.2	PRJNA46283	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/204/845/GCA_000204845.2_ASM20484v2
743719	SAMN02261364	Paenibacillus lactis 154	11377	GCF_000230915.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/915/GCF_000230915.1_ASM23091v1	GCA_000230915.2	PRJNA50329	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/915/GCA_000230915.2_ASM23091v1
748224	SAMN00189147	Faecalibacterium cf. prausnitzii KLE1255	682	GCF_000166035.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/166/035/GCF_000166035.1_ASM16603v1	GCA_000166035.1	PRJNA46809	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/035/GCA_000166035.1_ASM16603v1
749219	SAMN02470825	Moraxella catarrhalis RH4	1232	GCF_000302495.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/302/495/GCF_000302495.1_RH4.0	GCA_000302495.1	PRJNA175869	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/302/495/GCA_000302495.1_RH4.0
749518	SAMN00189127	Enterococcus faecalis TX2134	808	GCF_000148065.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/148/065/GCF_000148065.1_ASM14806v1	GCA_000148065.1	PRJNA47191	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/065/GCA_000148065.1_ASM14806v1
752555	SAMN02436639	Prevotella bryantii  C21a	2818	GCF_000179055.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/055/GCF_000179055.1_ASM17905v1	GCA_000179055.1	PRJNA47067	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/055/GCA_000179055.1_ASM17905v1
752555	SAMN05444375	Prevotella bryantii  C21a	2818	GCF_900110745.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/110/745/GCF_900110745.1_IMG-taxon_2693429877_annotated_assembly	GCA_900110745.1	PRJEB16985	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/110/745/GCA_900110745.1_IMG-taxon_2693429877_annotated_assembly
754252	SAMEA2272304	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	1423	GCF_000091725.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/725/GCF_000091725.1_ASM9172v1	GCA_000091725.1	PRJEA46291	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/725/GCA_000091725.1_ASM9172v1
758678	SAMN02603020	Clostridium botulinum F str. 230613	726	GCF_000092345.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/345/GCF_000092345.1_ASM9234v1	GCA_000092345.1	PRJNA47575	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/345/GCA_000092345.1_ASM9234v1
759350	SAMN02603181	Bifidobacterium longum longum JDM301	183	GCF_000092325.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/325/GCF_000092325.1_ASM9232v1	GCA_000092325.1	PRJNA47579	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/325/GCA_000092325.1_ASM9232v1
762948	SAMN00120582	Rothia dentocariosa ATCC 17931	1968	GCF_000164695.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/695/GCF_000164695.2_ASM16469v2	GCA_000164695.2	PRJNA48447	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/164/695/GCA_000164695.2_ASM16469v2
762966	SAMN00189152	Parasutterella excrementihominis YIT 11859	2889	GCF_000205025.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/205/025/GCF_000205025.1_ASM20502v1	GCA_000205025.1	PRJNA48497	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/205/025/GCA_000205025.1_ASM20502v1
762967	SAMN00189160	Sutterella parvirubra YIT 11816	2890	GCF_000250875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/875/GCF_000250875.1_ASM25087v1	GCA_000250875.1	PRJNA48499	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/875/GCA_000250875.1_ASM25087v1
762968	SAMN00189150	Paraprevotella clara YIT 11840	2891	GCF_000233955.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/955/GCF_000233955.1_ASM23395v1	GCA_000233955.1	PRJNA48501	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/233/955/GCA_000233955.1_ASM23395v1
762982	SAMN00189151	Paraprevotella xylaniphila YIT 11841	2892	GCF_000205165.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/205/165/GCF_000205165.1_ASM20516v1	GCA_000205165.1	PRJNA48503	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/205/165/GCA_000205165.1_ASM20516v1
762983	SAMN00189159	Succinatimonas hippei YIT 12066	2894	GCF_000188195.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/188/195/GCF_000188195.1_ASM18819v1	GCA_000188195.1	PRJNA48507	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/188/195/GCA_000188195.1_ASM18819v1
762984	SAMN00189095	Bacteroides clarus YIT 12056	2895	GCF_000195615.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/615/GCF_000195615.1_ASM19561v1	GCA_000195615.1	PRJNA48509	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/615/GCA_000195615.1_ASM19561v1
762984	SAMN05444376	Bacteroides clarus YIT 12056	2895	GCF_900129655.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/655/GCF_900129655.1_IMG-taxon_2695420967_annotated_assembly	GCA_900129655.1	PRJEB18217	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/129/655/GCA_900129655.1_IMG-taxon_2695420967_annotated_assembly
763034	SAMN00189096	Bacteroides fluxus YIT 12057	2896	GCF_000195635.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/635/GCF_000195635.1_ASM19563v1	GCA_000195635.1	PRJNA48511	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/635/GCA_000195635.1_ASM19563v1
767029	SAMN02415616	Propionibacterium propionicum F0230a	2915	GCF_000277715.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/715/GCF_000277715.1_ASM27771v1	GCA_000277715.1	PRJNA49291	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/715/GCA_000277715.1_ASM27771v1
767031	SAMN00031760	Prevotella denticola F0289	2916	GCF_000193395.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/193/395/GCF_000193395.1_ASM19339v1	GCA_000193395.1	PRJNA49293	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/193/395/GCA_000193395.1_ASM19339v1
768486	SAMN00809107	Enterococcus hirae ATCC 9790	10730	GCF_000393835.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/393/835/GCF_000393835.1_Ente_hira_ATCC8043_V1	GCA_000393835.1	PRJNA88835	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/393/835/GCA_000393835.1_Ente_hira_ATCC8043_V1
768486	SAMN02596951	Enterococcus hirae ATCC 9790	10730	GCF_000407425.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/425/GCF_000407425.1_Ente_hira_ATCC8043_V2	GCA_000407425.1	PRJNA191902	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/425/GCA_000407425.1_Ente_hira_ATCC8043_V2
768486	SAMN02604142	Enterococcus hirae ATCC 9790	10730	GCF_000271405.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/405/GCF_000271405.2_ASM27140v2	GCA_000271405.2	PRJNA49385	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/271/405/GCA_000271405.2_ASM27140v2
862514	SAMN00116807	Pediococcus acidilactici DSM 20284	2382	GCF_000146325.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/325/GCF_000146325.1_ASM14632v1	GCA_000146325.1	PRJNA50527	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/325/GCA_000146325.1_ASM14632v1
862962	SAMEA3138381	Bacteroides fragilis 638R	414	GCF_000210835.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/835/GCF_000210835.1_ASM21083v1	GCA_000210835.1	PRJNA50405	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/835/GCA_000210835.1_ASM21083v1
862965	SAMEA3138384	Haemophilus parainfluenzae T3T1	2988	GCF_000210895.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/895/GCF_000210895.1_ASM21089v1	GCA_000210895.1	PRJNA50411	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/895/GCA_000210895.1_ASM21089v1
863767	SAMEA2272162	Listeria monocytogenes serotype 7 SLCC 2482	159	GCF_000210795.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/795/GCF_000210795.2_ASM21079v2	GCA_000210795.2	PRJEA50371	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/795/GCA_000210795.2_ASM21079v2
864566	SAMN00215925	Campylobacter coli JV20	1145	GCF_000146835.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/835/GCF_000146835.1_ASM14683v1	GCA_000146835.1	PRJNA50513	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/835/GCA_000146835.1_ASM14683v1
866499	SAMN00778811	Cloacibacillus evryensis DSM 19522	11350	GCF_000585335.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/335/GCF_000585335.1_ASM58533v1	GCA_000585335.1	PRJNA50613	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/585/335/GCA_000585335.1_ASM58533v1
866771	SAMN00100749	Prevotella disiens FB035-09AN	3027	GCF_000179675.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/675/GCF_000179675.1_ASM17967v1	GCA_000179675.1	PRJNA51065	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/675/GCA_000179675.1_ASM17967v1
866776	SAMN00100757	Veillonella atypica ACS-049-V-Sch6	3030	GCF_000179735.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/735/GCF_000179735.1_ASM17973v1	GCA_000179735.1	PRJNA51075	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/735/GCA_000179735.1_ASM17973v1
868129	SAMN02261368	Prevotella bivia DSM 20514	1962	GCF_000262545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/262/545/GCF_000262545.1_ASM26254v1	GCA_000262545.1	PRJNA50753	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/545/GCA_000262545.1_ASM26254v1
871541	SAMD00036544	Actinomyces oris K20	3064	GCF_000180155.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/180/155/GCF_000180155.1_ASM18015v1	GCA_000180155.1	PRJDA51265	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/155/GCA_000180155.1_ASM18015v1
871585	SAMN02603040	Acinetobacter calcoaceticus PHEA-2	2516	GCF_000191145.1	PRJNA83123	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/191/145/GCF_000191145.1_ASM19114v1	GCA_000191145.1	PRJNA51267	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/191/145/GCA_000191145.1_ASM19114v1
873513	SAMN00216833	Prevotella buccae ATCC 33574	2196	GCF_000184945.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/945/GCF_000184945.1_ASM18494v1	GCA_000184945.1	PRJNA51491	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/945/GCA_000184945.1_ASM18494v1
873533	SAMN00216885	Prevotella oralis ATCC 33269	3043	GCF_000185145.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/185/145/GCF_000185145.2_ASM18514v2	GCA_000185145.2	PRJNA51495	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/145/GCA_000185145.2_ASM18514v2
878320	SAMEA2272404	Aeromonas caviae Ae398	3351	GCF_000208825.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/208/825/GCF_000208825.1_ASM20882v1	GCA_000208825.1	PRJEA51677	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/208/825/GCA_000208825.1_ASM20882v1
879088	SAMEA2272689	Listeria monocytogenes SLCC 2378	159	GCF_000307615.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/615/GCF_000307615.1_ASM30761v1	GCA_000307615.1	PRJEA51729	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/615/GCA_000307615.1_ASM30761v1
879089	SAMEA2272785	Listeria monocytogenes SLCC 2540	159	GCF_000306905.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/905/GCF_000306905.1_ASM30690v1	GCA_000306905.1	PRJEA51731	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/306/905/GCA_000306905.1_ASM30690v1
879090	SAMEA2272571	Listeria monocytogenes SLCC 7179	159	GCF_000306985.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/985/GCF_000306985.1_ASM30698v1	GCA_000306985.1	PRJEA51733	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/306/985/GCA_000306985.1_ASM30698v1
879243	SAMN00713611	Porphyromonas asaccharolytica DSM 20707	3055	GCF_000212375.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/375/GCF_000212375.1_ASM21237v1	GCA_000212375.1	PRJNA51745	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/212/375/GCA_000212375.1_ASM21237v1
